6656039988060074	0	0.234375	0.0230519	0	1	1	1	0	0	0	0	0	0	0	0	0.384314	0.487179	0.111233	0.21854	0	0	0.45098	1	1	0	0.937524	0	1	0	0	0	0	0	0	0	0	0	0	0	0.651568	0.00288149	0	0	0	0	0	0	0.515994	0	0.454592	1
6784040757061231	0	0.223386	0.00606061	0	1	1	1	0	0	0	0	0	0	0	0	0.431373	0.94012	0.031684	0.21854	0	0	0.745098	1	1	0	0.298367	0	1	0	0	0	0	0	0	0	0	0.0989427	1	0.00252695	0.651568	0.000757576	0	0	0	0	0	0	0.116691	0	0.113644	1
6784040757061230	0	0.123379	0.205241	0	1	1	1	0	0	1	1	0	0	0	0	0.505882	0.615385	0.137238	0.21854	1	0	0.403922	1	1	0	0.177696	0	1	0	0	0	0	0	0	0	0	0	0	0	0.651568	0.02824	0	0	0	0	0	0	0.38961	0	0.344828	1
6784040757061225	0	0	0.012987	0	1	1	1	0	0	0	0	0	0	0	0	0.678431	0.933333	0.0379774	0.21854	0	0	0.470588	1	1	0	0.307752	0	1	0	0	0	0	0	0	0	0	0	0	0	0.651568	0.00162338	0	0	0	0	0	0	0.144928	0	0.140845	1
6528019634	1	0.131868	0.782197	0.229671	1	1	1	1	1	1	1	0	0	0	0	0.439216	0.5	0.197115	0.225148	0	0	0.27451	1	1	0	0.187263	0	1	0	1	0	0	0.0291262	0	0	1	0	0	0	0.661476	0.0526275	0	0	0	0	0	0	0.443807	0.285714	0.457804	1
6912020791	1	0.229739	0.0693775	0	1	1	1	0	0	0	0	0	0	0	0	0.388235	0.969697	0.0416667	0.225148	0	0	0.329412	1	1	0	0.920301	0	1	0	0	0	0	0	0	0	0	0.773343	1	0.000336927	0.661476	0.00258939	0	0	0	0	0	0	0.066009	0	0.0650826	1
7040021174	0	0.161573	0.501465	0	1	1	1	0	0	0	1	0	0	0	0	0.564706	0.761905	0.0397135	0.225148	0	0	0.317647	1	1	0	0.171443	0	1	0	0	0	0	0	0	0	0	0	0	0	0.661476	0.0254449	0	0	0	0	0	0	0.11236	0	0.10101	1
7168021561	1	0.372945	0.637477	0	1	1	1	0	0	0	1	0	0	0	0	0.643137	0.615385	0.0564236	0.225148	0	0	0.47451	1	1	0	0.939986	0	1	0	0	0	0	0	0	0	0	0	0	0	0.661476	0.0360851	0	0	0	0	0	0	0.175439	0	0.149254	1
6272037681056609	1	0.198489	0.226359	0	1	1	1	0	0	0	0	0	0	0	0	0.329412	0.636364	0.127185	0.225148	1	0	0.364706	1	1	0	0.490243	0	1	0	0	0	0	0	0	0	0	0	0	0	0.661476	0.00935746	0	0	0	0	0	0	0.489938	0	0.444666	1
6400038450057765	1	0.160543	0.731615	0	1	1	1	0	0	0	1	0	1	0	0	0.576471	0.5	0.0714598	0.225148	0	0	0.396078	1	1	0	0.0996975	0	1	0	0	0	0	0	0	0	0	0	0	0	0.661476	0.0454606	0	0	0	0	0	0	0.222222	0	0.181818	1
6400038450057766	1	0.300996	0.0736446	0	1	1	1	0	0	0	0	0	0	0	0	0.552941	0.916667	0.0390625	0.225148	0	0	0.572549	1	1	0	0.938193	0	1	0	0	0	0	0	0	0	0	0.950154	1	0.000168464	0.661476	0.00275974	0	0	0	0	0	0	0.139614	0	0.134689	1
6528039219058914	1	0.196944	0.0502165	0.0907415	1	1	1	1	1	0	0	0	0	0	0	0.396078	0.726027	0.0217014	0.225148	1	0	0.447059	1	1	0	0.235999	0	1	0	1	0	0	0.0291262	0	0	1	0	0	0	0.661476	0.00185987	0	0	0	0	0	0	0.128205	0.285714	0.204082	1
6656039988060077	1	0.169299	0.29909	0.0255055	1	1	1	1	1	0	0	0	0	0	0	0.611765	0.310345	0.151224	0.225148	0	0	0.611765	1	1	0	0.164016	0	1	0	1	0	0	0.0291262	0	0	1	0	0	0	0.661476	0.0129089	0	0	0	0	0	0	0.454545	0.285714	0.46875	1
6784040757061229	1	0.169643	0.176838	0	1	1	1	0	0	0	0	0	0	0	0	0.423529	0.636364	0.100306	0.225148	1	0	0.45098	1	0	0	0.207393	0	1	0	0	0	0	0	0	0	0	0	0	0	0.661476	0.00707071	0	0	0	0	0	0	0.431867	0	0.387926	1
6528019634	0	0.341096	0.147518	0.0289522	1	1	1	1	1	1	1	0	0	0	0	0.670588	0.642857	0.139423	0.045274	0	0	0.498039	1	1	0	0.93882	0	1	1	0	0	0	0.122807	0	0.428571	1	0.567421	1	0.00219003	0.739176	0.0195482	0	0	0	0	0	0	0.610687	0.736842	0.7109	1
6528039219058923	0	0.445294	0.118624	0.0219439	1	1	1	1	1	1	1	0	0	0	0	0.607843	0.782609	0.121941	0.045274	0	0	0.615686	1	1	0	0.942912	0	1	1	1	0	0	0.0196078	0	0	1	0	0	0	0.739176	0.0153747	0	0	0	0	0	0	0.534759	0.285714	0.531401	1
6784040757061226	0	0.60716	0.0728916	0.0414752	1	1	1	1	1	1	1	0	0	0	0	0.458824	0.772727	0.0251736	0.045274	0	1	0.415686	1	1	0	0.949597	0	1	1	0	0	0	0.0384615	0	0	1	0.52367	1	0.0256065	0.739176	0.00921266	0	0	0	0	0	0	0.194175	0.444444	0.300752	1
6272037681056615	0	0.393684	0.0651104	0.0382583	1	1	1	1	0	1	1	0	0	0	0	0.529412	0.827586	0.0529514	0.0522378	0	1	0.513726	1	1	0	0.940837	0	1	0	0	0	0	0.152542	1	0	1	0.005282	1	0.0377358	0.121265	0.00241903	0	0	0	0	0	0	0.288983	0.763394	0.520235	1
